orderid,mkt,itemcode,amount,curcode
29496,XLJU,167,1.9775643,EUR
29497,XLJU,9004,20.835674,MRU
29498,XLJU,3229,74.22933,MUR
29499,XLJU,6861,91.873375,EUR
29500,XLJU,1679,32.877163,XUA
29501,XLJU,9835,74.52845,MXN
29502,XLJU,5116,83.80372,MXV
29503,XLJU,2773,54.796986,USD
29504,XLJU,6482,73.65777,MDL
29505,XLJU,9242,77.8205,EUR
29506,XLJU,4397,11.614573,MNT
29507,XLJU,1266,8.372275,EUR
29508,XLJU,5262,87.61189,XCD
29509,XLJU,2530,2.8343098,MAD
29510,XLJU,2037,23.270264,MZN
29511,XLJU,4271,85.65463,MMK
29512,XLJU,8439,70.52658,NAD
29513,XLJU,8895,86.424,ZAR
29514,XLJU,1393,60.602795,AUD
29515,XLJU,9335,53.990417,NPR
29516,XLJU,586,9.115407,EUR
29517,XLJU,9619,89.444725,XPF
29518,XLJU,3019,73.35297,NZD
29519,XLJU,2030,57.5701,NIO
29520,XLJU,7798,49.925697,XOF
29521,XLJU,2669,26.042492,NGN
29522,XLJU,7219,41.329655,NZD
29523,XLJU,5800,4.09691,AUD
29524,XLJU,7735,13.226885,USD
29525,XLJU,6868,0.11886484,NOK
29526,XLJU,4176,6.194658,OMR
29527,XLJU,5335,17.026749,PKR
29528,XLJU,8840,8.190904,USD
29529,XLJU,9250,23.332739,PAB
29530,XLJU,4347,6.2918277,USD
29531,XLJU,2749,7.027675,PGK
29532,XLJU,2880,15.386181,PYG
29533,XLJU,9532,77.767525,PEN
29534,XLJU,4883,30.168568,PHP
29535,XLJU,9862,89.82131,NZD
29536,XLJU,936,87.64397,PLN
29537,XLJU,9769,86.580055,EUR
29538,XLJU,3004,29.96749,USD
29539,XLJU,720,73.06869,QAR
29540,XLJU,4991,3.8600905,EUR
29541,XLJU,3017,96.43952,RON
29542,XLJU,2131,49.967064,RUB
29543,XLJU,9946,14.237106,RWF
29544,XLJU,7825,21.98937,EUR
29545,XLJU,2080,36.02917,SHP
29546,XLJU,4512,85.26269,XCD
29547,XLJU,6123,65.49049,XCD
29548,XLJU,4628,0.8532832,EUR
29549,XLJU,2239,0.8697484,EUR
29550,XLJU,3164,82.30123,XCD
29551,XLJU,119,89.765526,WST
29552,XLJU,4858,50.487816,EUR
29553,XLJU,7634,11.985745,STN
29554,XLJU,6751,10.056991,SAR
29555,XLJU,6007,56.25702,XOF
29556,XLJU,6696,36.595097,RSD
29557,XLJU,9849,78.610374,SCR
29558,XLJU,8120,12.695937,SLL
29559,XLJU,1005,97.417496,SGD
29560,XLJU,1574,10.223351,ANG
29561,XLJU,3651,20.533533,XSU
29562,XLJU,3899,71.94356,EUR
29563,XLJU,7398,48.9033,EUR
29564,XLJU,1616,11.681516,SBD
29565,XLJU,7430,8.275072,SOS
29566,XLJU,2465,24.178835,ZAR
29567,XLJU,9795,83.05451,SSP
29568,XLJU,4197,63.817204,EUR
29569,XLJU,6890,97.01021,LKR
29570,XLJU,8307,70.89102,SDG
29571,XLJU,9426,30.22281,SRD
29572,XLJU,6918,78.23372,NOK
29573,XLJU,4730,37.754208,SEK
29574,XLJU,5084,35.500378,CHF
29575,XLJU,1056,12.107225,CHE
29576,XLJU,3800,6.8564405,CHW
29577,XLJU,7375,79.23707,SYP
29578,XLJU,508,34.12317,TWD
29579,XLJU,5431,22.950525,TJS
29580,XLJU,1373,55.51372,TZS
29581,XLJU,2822,71.8958,THB
29582,XLJU,2635,44.664463,USD
29583,XLJU,1283,17.904459,XOF
29584,XLJU,6179,69.09672,NZD
29585,XLJU,4659,65.41428,TOP
29586,XLJU,3712,78.99016,TTD
29587,XLJU,2734,0.4612169,TND
29588,XLJU,9553,4.7392907,TRY
29589,XLJU,4407,56.414352,TMT
29590,XLJU,6650,47.238358,USD
29591,XLJU,7456,68.17617,AUD
29592,XLJU,2608,67.834724,UGX
29593,XLJU,6568,85.46065,UAH
29594,XLJU,6207,89.825386,AED
29595,XLJU,2962,49.067616,GBP
29596,XLJU,9803,79.62517,USD
29597,XLJU,9009,93.4448,USD
29598,XLJU,3814,22.105053,USN
29599,XLJU,6066,12.827016,UYU
29600,XLJU,929,70.266075,UYI
29601,XLJU,4676,27.199406,UYW
29602,XLJU,921,56.67584,UZS
29603,XLJU,1036,95.733925,VUV
29604,XLJU,7099,95.11022,VES
29605,XLJU,8830,26.314758,VND
29606,XLJU,9091,76.51389,USD
29607,XLJU,7498,82.465065,USD
29608,XLJU,8394,70.66848,XPF
29609,XLJU,8109,76.28306,MAD
29610,XLJU,1564,15.854418,YER
29611,XLJU,6197,26.863651,ZMW
29612,XLJU,3843,90.925125,ZWL
29613,XLJU,2266,29.108198,XBA
29614,XLJU,5328,14.605446,XBB
29615,XLJU,4704,22.643225,XBC
29616,XLJU,7140,33.83197,XBD
29617,XLJU,4580,37.79357,XTS
29618,XLJU,8318,8.911318,XXX
29619,XLJU,2818,78.07296,XAU
29620,XLJU,9059,59.255318,XPD
29621,XLJU,7977,2.6584008,XPT
29622,XLJU,2880,5.0597677,XAG
29623,XLJU,3378,44.87761,AFA
29624,XLJU,6215,19.529528,FIM
29625,XLJU,4667,13.743066,ALK
29626,XLJU,1190,39.983593,ADP
29627,XLJU,4361,59.829895,ESP
29628,XLJU,9057,72.67014,FRF
29629,XLJU,1110,87.123886,AOK
29630,XLJU,8706,21.776909,AON
29631,XLJU,4354,74.72372,AOR
29632,XLJU,1883,9.475995,ARA
29633,XLJU,7491,40.871933,ARP
29634,XLJU,2930,94.29084,ARY
29635,XLJU,1891,32.72769,RUR
29636,XLJU,7385,19.33199,ATS
29637,XLJU,8122,63.868206,AYM
29638,XLJU,9339,45.092075,AZM
29639,XLJU,8351,71.17841,RUR
29640,XLJU,4266,75.93371,BYB
29641,XLJU,7292,97.03056,BYR
29642,XLJU,5947,61.47772,RUR
29643,XLJU,5465,65.8855,BEC
29644,XLJU,315,89.013885,BEF
29645,XLJU,2120,96.052605,BEL
29646,XLJU,1365,15.81679,BOP
29647,XLJU,2877,98.269295,BAD
29648,XLJU,2197,66.395004,BRB
29649,XLJU,7141,83.74984,BRC
29650,XLJU,8726,63.132233,BRE
29651,XLJU,7221,93.76636,BRN
29652,XLJU,3257,0.15011504,BRR
29653,XLJU,3553,35.008476,BGJ
29654,XLJU,677,97.047295,BGK
29655,XLJU,3159,24.547144,BGL
29656,XLJU,6245,30.227682,BUK
29657,XLJU,7662,33.05032,HRD
29658,XLJU,9025,24.78027,HRK
29659,XLJU,6974,63.859493,CYP
29660,XLJU,9516,84.2574,CSJ
29661,XLJU,2731,47.93216,CSK
29662,XLJU,6560,0.99252915,ECS
29663,XLJU,8499,88.41272,ECV
29664,XLJU,3608,28.265686,GQE
29665,XLJU,5177,15.82901,EEK
29666,XLJU,389,6.175421,XEU
29667,XLJU,8429,75.91759,FIM
29668,XLJU,9254,55.75222,FRF
29669,XLJU,1901,47.88601,FRF
29670,XLJU,5211,48.222363,FRF
29671,XLJU,1024,5.401874,GEK
29672,XLJU,9434,34.024876,RUR
29673,XLJU,9805,38.03186,DDM
29674,XLJU,3766,78.06061,DEM
29675,XLJU,9311,48.645313,GHC
29676,XLJU,1380,35.05687,GHP
29677,XLJU,4960,77.15534,GRD
29678,XLJU,3852,31.125395,FRF
29679,XLJU,7883,39.556725,GNE
29680,XLJU,1467,86.91348,GNS
29681,XLJU,9889,10.060317,GWE
29682,XLJU,5918,44.046234,GWP
29683,XLJU,8612,11.885752,ITL
29684,XLJU,7465,12.66178,ISJ
29685,XLJU,1103,73.82253,IEP
29686,XLJU,920,33.115322,ILP
29687,XLJU,9743,54.996113,ILR
29688,XLJU,8427,99.72081,ITL
29689,XLJU,3453,33.76719,RUR
29690,XLJU,8716,80.432945,RUR
29691,XLJU,381,76.86265,LAJ
29692,XLJU,1266,78.24406,LVL
29693,XLJU,3302,98.386444,LVR
29694,XLJU,7544,66.88435,LSM
29695,XLJU,9247,76.254395,ZAL
29696,XLJU,3084,33.27463,LTL
29697,XLJU,3155,89.28139,LTT
29698,XLJU,7272,73.210464,LUC
29699,XLJU,8490,35.559624,LUF
29700,XLJU,2197,99.45039,LUL
29701,XLJU,803,76.39996,MGF
29702,XLJU,6273,99.32992,MWK
29703,XLJU,559,86.513214,MVQ
29704,XLJU,4915,12.757475,MLF
29705,XLJU,6954,21.011862,MTL
29706,XLJU,393,28.191687,MTP
29707,XLJU,6394,2.7238348,FRF
29708,XLJU,4982,75.28016,MRO
29709,XLJU,7411,19.38363,FRF
29710,XLJU,3027,30.522083,MXP
29711,XLJU,1144,87.37154,RUR
29712,XLJU,7390,89.97732,FRF
29713,XLJU,4000,8.99469,MZE
29714,XLJU,5705,26.584845,MZM
29715,XLJU,1217,72.81933,NLG
29716,XLJU,6264,87.837234,ANG
29717,XLJU,5700,60.337536,NIC
29718,XLJU,7137,85.68344,PEH
29719,XLJU,4150,16.373102,PEI
29720,XLJU,5500,93.879395,PEN
29721,XLJU,1911,83.46418,PES
29722,XLJU,692,31.36444,PLZ
29723,XLJU,3698,24.293732,PTE
29724,XLJU,2684,31.922443,FRF
29725,XLJU,4196,74.33651,ROK
29726,XLJU,4750,45.650303,ROL
29727,XLJU,1296,53.209244,RON
29728,XLJU,5100,11.206206,RUR
29729,XLJU,4119,70.866264,FRF
29730,XLJU,7610,79.01427,FRF
29731,XLJU,3268,4.795158,FRF
29732,XLJU,1338,33.961895,ITL
29733,XLJU,5674,46.698383,STD
29734,XLJU,2198,59.785545,CSD
29735,XLJU,975,96.56919,EUR
29736,XLJU,4546,99.469124,SKK
29737,XLJU,1677,0.5789499,SIT
29738,XLJU,3147,8.774558,ZAL
29739,XLJU,5500,6.7318897,SDG
29740,XLJU,8655,96.84478,RHD
29741,XLJU,6871,54.33887,ESA
29742,XLJU,6781,5.719397,ESB
29743,XLJU,3583,10.13442,ESP
29744,XLJU,4313,73.61031,SDD
29745,XLJU,105,92.366806,SDP
29746,XLJU,6980,12.317309,SRG
29747,XLJU,7629,17.605837,SZL
29748,XLJU,3963,98.19009,CHC
29749,XLJU,1037,51.94481,RUR
29750,XLJU,9498,26.920717,TJR
29751,XLJU,7684,65.33561,IDR
29752,XLJU,9384,24.796455,TPE
29753,XLJU,2402,98.278625,TRL
29754,XLJU,186,39.854603,TRY
29755,XLJU,8228,85.27372,RUR
29756,XLJU,2229,80.56673,TMM
29757,XLJU,338,3.7668638,UGS
29758,XLJU,3122,89.05692,UGW
29759,XLJU,1937,5.177548,UAK
29760,XLJU,8410,27.405355,SUR
29761,XLJU,523,26.227509,USS
29762,XLJU,8744,42.370262,UYN
29763,XLJU,1645,47.91565,UYP
29764,XLJU,2440,90.24401,RUR
29765,XLJU,5870,25.471462,VEB
29766,XLJU,6427,89.878555,VEF
29767,XLJU,7773,46.252007,VEF
29768,XLJU,2210,28.754303,VEF
29769,XLJU,1002,62.65071,VNC
29770,XLJU,3805,48.267803,YDD
29771,XLJU,1036,89.64324,YUD
29772,XLJU,3357,72.69621,YUM
29773,XLJU,9999,48.83184,YUN
29774,XLJU,1506,33.001938,ZRN
29775,XLJU,6992,39.98894,ZRZ
29776,XLJU,9023,35.948013,ZMK
29777,XLJU,8014,43.23447,ZWC
29778,XLJU,7240,82.516785,ZWD
29779,XLJU,8886,12.499342,ZWD
29780,XLJU,1911,46.419968,ZWN
29781,XLJU,5549,61.169254,ZWR
29782,XLJU,3798,89.52157,XFO
29783,XLJU,9896,14.184462,XRE
29784,XLJU,1543,79.68933,XFU
29785,XJSE,2955,75.065186,AFN
29786,XJSE,4299,70.328545,EUR
29787,XJSE,9147,32.343872,ALL
29788,XJSE,1103,15.091457,DZD
29789,XJSE,7919,90.270996,USD
29790,XJSE,7558,8.658991,EUR
29791,XJSE,9095,67.96301,AOA
29792,XJSE,3095,17.114641,XCD
29793,XJSE,6563,64.332405,XCD
29794,XJSE,9518,49.204163,ARS
29795,XJSE,5812,35.581707,AMD
29796,XJSE,6309,10.730377,AWG
29797,XJSE,6406,96.64191,AUD
29798,XJSE,6933,76.39327,EUR
29799,XJSE,9752,39.705452,AZN
29800,XJSE,2051,8.063341,BSD
29801,XJSE,5815,63.074867,BHD
29802,XJSE,8766,77.15495,BDT
29803,XJSE,4496,44.0353,BBD
29804,XJSE,2770,25.137758,BYN
29805,XJSE,1833,52.523655,EUR
29806,XJSE,3136,4.0101385,BZD
29807,XJSE,7049,65.45485,XOF
29808,XJSE,7044,60.883442,BMD
29809,XJSE,6739,32.338936,INR
29810,XJSE,3231,42.88889,BTN
29811,XJSE,8243,25.476997,BOB
29812,XJSE,3195,64.70046,BOV
29813,XJSE,6692,56.78904,USD
29814,XJSE,7233,9.827302,BAM
29815,XJSE,7866,87.021454,BWP
29816,XJSE,3052,7.8150945,NOK
29817,XJSE,2551,24.535692,BRL
29818,XJSE,9114,10.373249,USD
29819,XJSE,6091,30.782711,BND
29820,XJSE,6612,90.18227,BGN
29821,XJSE,5730,64.32355,XOF
29822,XJSE,9582,82.05209,BIF
29823,XJSE,8494,8.585403,CVE
29824,XJSE,2275,91.505745,KHR
29825,XJSE,6165,67.522545,XAF
29826,XJSE,4967,47.359257,CAD
29827,XJSE,1319,96.76058,KYD
29828,XJSE,2364,34.371067,XAF
29829,XJSE,214,86.807816,XAF
29830,XJSE,3962,49.418156,CLP
29831,XJSE,1116,82.35286,CLF
29832,XJSE,4540,70.37608,CNY
29833,XJSE,3577,39.475494,AUD
29834,XJSE,976,73.171684,AUD
29835,XJSE,667,49.621933,COP
29836,XJSE,9416,29.376543,COU
29837,XJSE,3490,90.783226,KMF
29838,XJSE,3720,72.73906,CDF
29839,XJSE,1313,44.43334,XAF
29840,XJSE,3429,29.27424,NZD
29841,XJSE,7061,50.146553,CRC
29842,XJSE,2391,53.527462,XOF
29843,XJSE,627,91.33508,HRK
29844,XJSE,3703,77.000145,CUP
29845,XJSE,7154,12.857472,CUC
29846,XJSE,9514,23.080824,ANG
29847,XJSE,2851,55.91484,EUR
29848,XJSE,5764,69.13538,CZK
29849,XJSE,2875,24.52978,DKK
29850,XJSE,4797,47.68472,DJF
29851,XJSE,6068,8.667794,XCD
29852,XJSE,8639,37.891846,DOP
29853,XJSE,1010,28.47177,USD
29854,XJSE,9367,44.254105,EGP
29855,XJSE,1082,85.428444,SVC
29856,XJSE,9848,95.24929,USD
29857,XJSE,6626,44.62655,XAF
29858,XJSE,2289,33.80877,ERN
29859,XJSE,5991,40.627182,EUR
29860,XJSE,2079,74.8773,SZL
29861,XJSE,8313,46.373848,ETB
29862,XJSE,7699,12.792093,EUR
29863,XJSE,2166,57.55175,FKP
29864,XJSE,3037,91.53418,DKK
29865,XJSE,1470,64.62402,FJD
29866,XJSE,7304,41.218662,EUR
29867,XJSE,5942,48.597843,EUR
29868,XJSE,8891,89.53151,EUR
29869,XJSE,303,30.65477,XPF
29870,XJSE,7267,12.674094,EUR
29871,XJSE,8422,49.133015,XAF
29872,XJSE,599,53.16603,GMD
29873,XJSE,7213,28.29428,GEL
29874,XJSE,9365,64.99685,EUR
29875,XJSE,6034,55.101677,GHS
29876,XJSE,4342,4.7486873,GIP
29877,XJSE,8575,29.198128,EUR
29878,XJSE,6761,5.497728,DKK
29879,XJSE,9823,75.30402,XCD
29880,XJSE,4358,56.841488,EUR
29881,XJSE,9268,1.1578064,USD
29882,XJSE,510,24.131533,GTQ
29883,XJSE,696,29.989506,GBP
29884,XJSE,7167,64.03642,GNF
29885,XJSE,7260,19.510921,XOF
29886,XJSE,2491,53.68924,GYD
29887,XJSE,5450,70.3653,HTG
29888,XJSE,572,89.882454,USD
29889,XJSE,887,62.957394,AUD
29890,XJSE,869,32.695797,EUR
29891,XJSE,6189,34.4651,HNL
29892,XJSE,2605,17.489048,HKD
29893,XJSE,4522,8.287806,HUF
29894,XJSE,504,16.951704,ISK
29895,XJSE,6814,82.43874,INR
29896,XJSE,4125,27.161486,IDR
29897,XJSE,5323,25.06787,XDR
29898,XJSE,9982,18.91468,IRR
29899,XJSE,4200,77.46348,IQD
29900,XJSE,4492,14.964056,EUR
29901,XJSE,8755,61.33416,GBP
29902,XJSE,7820,62.83135,ILS
29903,XJSE,3918,87.231,EUR
29904,XJSE,1611,83.44638,JMD
29905,XJSE,1898,27.865671,JPY
29906,XJSE,6847,9.302914,GBP
29907,XJSE,2718,27.261847,JOD
29908,XJSE,7426,8.212564,KZT
29909,XJSE,8348,4.4417124,KES
29910,XJSE,9833,85.21274,AUD
29911,XJSE,191,74.28325,KPW
29912,XJSE,3981,51.087765,KRW
29913,XJSE,2083,88.21537,KWD
29914,XJSE,9567,62.45299,KGS
29915,XJSE,6885,93.83861,LAK
29916,XJSE,6530,49.476444,EUR
29917,XJSE,1887,90.37701,LBP
29918,XJSE,2124,58.39158,LSL
29919,XJSE,1157,14.080148,ZAR
29920,XJSE,7385,80.46037,LRD
29921,XJSE,9510,23.854504,LYD
29922,XJSE,25,21.17147,CHF
29923,XJSE,1397,40.804493,EUR
29924,XJSE,6193,60.447407,EUR
29925,XJSE,3741,7.6284027,MOP
29926,XJSE,7114,12.628452,MKD
29927,XJSE,6665,44.278664,MGA
29928,XJSE,1492,80.62691,MWK
29929,XJSE,1433,56.85138,MYR
29930,XJSE,9204,48.25158,MVR
29931,XJSE,1758,5.446308,XOF
29932,XJSE,5686,90.22436,EUR
29933,XJSE,7643,57.662582,USD
29934,XJSE,7782,64.249535,EUR
29935,XJSE,3746,8.589472,MRU
29936,XJSE,1174,37.487263,MUR
29937,XJSE,735,71.2769,EUR
29938,XJSE,7904,55.377842,XUA
29939,XJSE,7817,36.231182,MXN
29940,XJSE,4063,76.23008,MXV
29941,XJSE,912,94.76666,USD
29942,XJSE,4382,24.97642,MDL
29943,XJSE,2216,82.4679,EUR
29944,XJSE,488,19.724052,MNT
29945,XJSE,9947,48.489296,EUR
29946,XJSE,8836,65.334335,XCD
29947,XJSE,5950,19.340214,MAD
29948,XJSE,4160,98.01841,MZN
29949,XJSE,3158,17.830877,MMK
29950,XJSE,7497,87.63895,NAD
29951,XJSE,2564,13.854285,ZAR
29952,XJSE,775,47.28567,AUD
29953,XJSE,1235,40.284054,NPR
29954,XJSE,4343,90.68729,EUR
29955,XJSE,3838,69.53452,XPF
29956,XJSE,1412,26.52813,NZD
29957,XJSE,4698,25.438744,NIO
29958,XJSE,1253,93.16575,XOF
29959,XJSE,4761,2.8827424,NGN
29960,XJSE,1260,57.67545,NZD
29961,XJSE,3276,4.0281115,AUD
29962,XJSE,3503,30.699123,USD
29963,XJSE,9541,47.338192,NOK
29964,XJSE,1238,33.565502,OMR
29965,XJSE,9153,69.97963,PKR
29966,XJSE,1651,69.57119,USD
29967,XJSE,5260,93.620316,PAB
29968,XJSE,9492,19.762554,USD
29969,XJSE,1021,43.477142,PGK
29970,XJSE,4230,62.0017,PYG
29971,XJSE,4857,31.530247,PEN
29972,XJSE,7872,78.48519,PHP
29973,XJSE,1769,68.77867,NZD
29974,XJSE,6236,52.80627,PLN
29975,XJSE,7802,49.88809,EUR
29976,XJSE,2584,44.93085,USD
29977,XJSE,9036,64.48473,QAR
29978,XJSE,5494,34.871723,EUR
29979,XJSE,7481,91.548836,RON
29980,XJSE,8237,84.73163,RUB
29981,XJSE,9290,6.3113837,RWF
29982,XJSE,4094,83.92271,EUR
29983,XJSE,9633,10.242682,SHP
29984,XJSE,2969,95.845665,XCD
29985,XJSE,729,20.548773,XCD
29986,XJSE,9563,46.9379,EUR
29987,XJSE,9222,27.89708,EUR
29988,XJSE,192,32.300854,XCD
29989,XJSE,8091,8.339532,WST
29990,XJSE,9339,80.45026,EUR
29991,XJSE,2493,59.076683,STN
29992,XJSE,4754,50.894833,SAR
29993,XJSE,1917,8.1178465,XOF
29994,XJSE,5931,98.86273,RSD
29995,XJSE,8687,2.529995,SCR
29996,XJSE,257,17.573938,SLL
29997,XJSE,1877,46.787994,SGD
29998,XJSE,1644,18.80091,ANG
29999,XJSE,9614,3.8229597,XSU
30000,XJSE,479,23.824598,EUR
30001,XJSE,8585,85.67323,EUR
30002,XJSE,5684,88.51733,SBD
30003,XJSE,188,0.36139992,SOS
30004,XJSE,6671,8.9805155,ZAR
30005,XJSE,2621,73.76572,SSP
30006,XJSE,8734,61.36972,EUR
30007,XJSE,1927,76.21751,LKR
30008,XJSE,7827,51.431385,SDG
30009,XJSE,2484,47.392395,SRD
30010,XJSE,9805,84.340195,NOK
30011,XJSE,8104,45.085712,SEK
30012,XJSE,5057,59.56761,CHF
30013,XJSE,3843,49.993767,CHE
30014,XJSE,6145,93.949135,CHW
30015,XJSE,5452,39.7425,SYP
30016,XJSE,8298,12.863462,TWD
30017,XJSE,2078,52.11686,TJS
30018,XJSE,7392,39.742138,TZS
30019,XJSE,6300,80.059715,THB
30020,XJSE,9382,28.12517,USD
30021,XJSE,521,41.024654,XOF
30022,XJSE,3602,71.35608,NZD
30023,XJSE,3123,22.48847,TOP
30024,XJSE,5064,4.6653275,TTD
30025,XJSE,9086,52.594563,TND
30026,XJSE,1856,95.69816,TRY
30027,XJSE,5668,48.906143,TMT
30028,XJSE,7047,72.21619,USD
30029,XJSE,9647,16.902746,AUD
30030,XJSE,7125,35.27028,UGX
30031,XJSE,1691,88.286606,UAH
30032,XJSE,2736,69.42754,AED
30033,XJSE,728,53.420395,GBP
30034,XJSE,2072,83.174255,USD
30035,XJSE,2077,96.32522,USD
30036,XJSE,9076,11.366672,USN
30037,XJSE,7611,60.48274,UYU
30038,XJSE,9892,79.09425,UYI
30039,XJSE,910,20.30547,UYW
30040,XJSE,7591,67.29744,UZS
30041,XJSE,936,77.38229,VUV
30042,XJSE,7831,52.573555,VES
30043,XJSE,2715,9.617302,VND
30044,XJSE,4914,10.141568,USD
30045,XJSE,5565,11.604187,USD
30046,XJSE,5270,87.02827,XPF
30047,XJSE,7398,57.5008,MAD
30048,XJSE,6291,82.9811,YER
30049,XJSE,9467,61.831528,ZMW
30050,XJSE,1718,86.13179,ZWL
30051,XJSE,3766,4.351103,XBA
30052,XJSE,5597,78.753494,XBB
30053,XJSE,1993,88.25017,XBC
30054,XJSE,3294,42.327,XBD
30055,XJSE,6790,58.508377,XTS
30056,XJSE,2404,68.391426,XXX
30057,XJSE,9897,37.76158,XAU
30058,XJSE,1536,83.336716,XPD
30059,XJSE,8973,36.34478,XPT
30060,XJSE,4026,74.38801,XAG
30061,XJSE,6649,75.740845,AFA
30062,XJSE,3273,38.828854,FIM
30063,XJSE,951,16.210527,ALK
30064,XJSE,8947,40.27655,ADP
30065,XJSE,4072,2.9854722,ESP
30066,XJSE,4051,83.34651,FRF
30067,XJSE,7524,88.810555,AOK
30068,XJSE,7151,33.43853,AON
30069,XJSE,6244,96.15663,AOR
30070,XJSE,4317,16.202208,ARA
30071,XJSE,9518,74.041954,ARP
30072,XJSE,3680,7.6431956,ARY
30073,XJSE,4598,41.92887,RUR
30074,XJSE,8250,8.320356,ATS
30075,XJSE,6629,36.573074,AYM
30076,XJSE,5085,68.00517,AZM
30077,XJSE,2182,1.5184767,RUR
30078,XJSE,8895,10.432401,BYB
30079,XJSE,1855,94.86441,BYR
30080,XJSE,5984,35.762863,RUR
30081,XJSE,2801,54.764248,BEC
30082,XJSE,1157,68.490135,BEF
30083,XJSE,8986,98.58062,BEL
30084,XJSE,2929,18.766262,BOP
30085,XJSE,5674,81.44594,BAD
30086,XJSE,6024,77.39978,BRB
30087,XJSE,9855,5.5390806,BRC
30088,XJSE,2704,45.559883,BRE
30089,XJSE,4795,64.27064,BRN
30090,XJSE,5236,19.312778,BRR
30091,XJSE,1856,25.264702,BGJ
30092,XJSE,4740,89.61904,BGK
30093,XJSE,5404,16.597754,BGL
30094,XJSE,801,77.4478,BUK
30095,XJSE,4386,82.93478,HRD
30096,XJSE,6453,63.609947,HRK
30097,XJSE,9535,89.25267,CYP
30098,XJSE,7086,19.326412,CSJ
30099,XJSE,6631,60.12562,CSK
30100,XJSE,7828,87.68366,ECS
30101,XJSE,4246,31.039839,ECV
30102,XJSE,6915,54.739704,GQE
30103,XJSE,6265,18.099394,EEK
30104,XJSE,526,96.38343,XEU
30105,XJSE,6543,91.38872,FIM
30106,XJSE,3015,57.457073,FRF
30107,XJSE,2701,21.004707,FRF
30108,XJSE,2305,37.267426,FRF
30109,XJSE,8961,82.18758,GEK
30110,XJSE,2876,29.098154,RUR
30111,XJSE,9830,49.12964,DDM
30112,XJSE,3949,40.521004,DEM
30113,XJSE,960,8.687737,GHC
30114,XJSE,2536,48.211746,GHP
30115,XJSE,1664,36.84686,GRD
30116,XJSE,5235,58.28752,FRF
30117,XJSE,1259,17.615894,GNE
30118,XJSE,5875,19.78337,GNS
30119,XJSE,5225,15.973913,GWE
30120,XJSE,5785,20.39621,GWP
30121,XJSE,8306,43.91517,ITL
30122,XJSE,7697,20.114605,ISJ
30123,XJSE,2271,92.37281,IEP
30124,XJSE,4680,47.862873,ILP
30125,XJSE,6394,32.986706,ILR
30126,XJSE,1465,31.829102,ITL
30127,XJSE,3353,42.862667,RUR
30128,XJSE,3553,34.963608,RUR
30129,XJSE,6145,52.76364,LAJ
30130,XJSE,5777,61.278828,LVL
30131,XJSE,3999,20.34409,LVR
30132,XJSE,7352,94.85128,LSM
30133,XJSE,7403,97.45661,ZAL
30134,XJSE,4500,23.446554,LTL
30135,XJSE,8764,18.25324,LTT
30136,XJSE,6950,18.600653,LUC
30137,XJSE,9722,30.574417,LUF
30138,XJSE,3552,63.4171,LUL
30139,XJSE,2545,24.999561,MGF
30140,XJSE,5797,48.82771,MWK
30141,XJSE,3003,36.649033,MVQ
30142,XJSE,1710,54.917507,MLF
30143,XJSE,8886,68.46664,MTL
30144,XJSE,1512,97.01698,MTP
30145,XJSE,4794,7.138359,FRF
30146,XJSE,2788,40.54502,MRO
30147,XJSE,6763,44.22242,FRF
30148,XJSE,7389,20.477125,MXP
30149,XJSE,9215,75.295334,RUR
30150,XJSE,2663,62.765667,FRF
30151,XJSE,945,21.511099,MZE
30152,XJSE,9505,79.31207,MZM
30153,XJSE,6327,21.255762,NLG
30154,XJSE,1162,90.6335,ANG
30155,XJSE,4236,62.34261,NIC
30156,XJSE,6592,62.72123,PEH
30157,XJSE,3582,69.7705,PEI
30158,XJSE,1777,62.530582,PEN
30159,XJSE,2048,58.53959,PES
30160,XJSE,2078,10.704927,PLZ
30161,XJSE,2914,88.581314,PTE
30162,XJSE,2238,36.959606,FRF
30163,XJSE,2553,97.04065,ROK
30164,XJSE,725,25.912268,ROL
30165,XJSE,7402,9.378534,RON
30166,XJSE,2817,69.46304,RUR
30167,XJSE,6326,89.34229,FRF
30168,XJSE,8366,91.22303,FRF
30169,XJSE,8297,48.175827,FRF
30170,XJSE,1534,33.385204,ITL
30171,XJSE,2544,0.42218167,STD
30172,XJSE,7822,10.955921,CSD
30173,XJSE,1036,39.333664,EUR
30174,XJSE,4677,13.139347,SKK
30175,XJSE,1638,79.34408,SIT
30176,XJSE,7088,64.43122,ZAL
30177,XJSE,6226,35.63734,SDG
30178,XJSE,704,89.00047,RHD
30179,XJSE,2653,50.151157,ESA
30180,XJSE,7459,26.599724,ESB
30181,XJSE,8195,68.95708,ESP
30182,XJSE,6746,94.81517,SDD
30183,XJSE,2862,53.845615,SDP
30184,XJSE,7902,77.49367,SRG
30185,XJSE,8242,99.545784,SZL
30186,XJSE,577,80.1934,CHC
30187,XJSE,9920,9.016444,RUR
30188,XJSE,8706,64.192566,TJR
30189,XJSE,7019,75.40987,IDR
30190,XJSE,7659,22.557224,TPE
30191,XJSE,5591,10.09975,TRL
30192,XJSE,9167,84.34632,TRY
30193,XJSE,2750,17.688726,RUR
30194,XJSE,8045,55.537563,TMM
30195,XJSE,8328,93.841774,UGS
30196,XJSE,2777,9.379647,UGW
